key,indicator,label,ALB,BIH_STATE,BIH_RS,BIH_FBIH,KOS,MNE,MKD,SRB
FINANCE_I02,FINANCE_QL02,"A legal framework for credit information services is in place.
*Not yet adopted but under development. ",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES*,YES,YES
FINANCE_I02,FINANCE_QL02,"The legal framework for credit information ensures a fair collection of credit-related data, follows specific retention periods, and provides access to this information to relevant parties  .",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
FINANCE_I02,FINANCE_QL02,Data protection legislation for credit information provides individuals with rights and control over their personal data.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
FINANCE_I02,FINANCE_QL02,"Collected credit information data is comprehensive, updated and made available to credit institutions and the public  .",NO,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,NO
FINANCE_I02,FINANCE_QL02,"Measures preventing unauthorised access, destruction, loss, or misuse of credit information data are in place.",YES,YES,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
FINANCE_I02,FINANCE_QL02,The legal framework on credit information services specifies procedures for correcting mistakes in credit reports and dispute resolution mechanisms.,YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
FINANCE_I02,FINANCE_QL02,"The legal framework’s quality and accuracy in the registration and information systems undergo periodic evaluations, with corrective actions as needed.",YES,NO,NOT_AVAILABLE,NOT_AVAILABLE,NO,YES,NO,NO
FINANCE_I03,FINANCE_QL03,"An analysis identifying and addressing the obstacles to banking finance inclusion has been conducted.
*Not yet adopted but under development",NO,NOT_AVAILABLE,NO,NO,NO,YES,YES,YES*
FINANCE_I03,FINANCE_QL03,A legal framework for microfinance activities is in place.,YES,NOT_AVAILABLE,YES,YES,YES,YES,NO,NO
FINANCE_I03,FINANCE_QL03,Competent authorities supervise microfinance activities.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,NO
FINANCE_I03,FINANCE_QL03,The government provides access to information and services on microfinance for SMEs.,YES,NOT_AVAILABLE,NO,YES,NO,NO,NO,NO
FINANCE_I03,FINANCE_QL03,The government regulates the interest rates charged by microfinance facilities.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I03,FINANCE_QL03,Microfinance facilities can collect deposits  .,NO,NOT_AVAILABLE,YES,NO,YES,NO,NO,NO
FINANCE_I03,FINANCE_QL03,Credit guarantee schemes (CGSs) promoting responsible lending practices and providing targeted support are in place.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
FINANCE_I03,FINANCE_QL03,"CSGs undergo periodic evaluations, with corrective actions as needed.",NO,NOT_AVAILABLE,YES,YES,YES,NO,NO,NO
FINANCE_I04,FINANCE_QL04,Access to equity markets: A legal framework on the stock market is in place.,YES,NOT_AVAILABLE,YES,YES,NO,YES,YES,YES
FINANCE_I04,FINANCE_QL04,"Access to equity markets: The legal framework permits the listing of small and medium-sized enterprises (SMEs) and early-stage companies. 
*Not yet adopted but under development.",YES*,NOT_AVAILABLE,NO,NO,NO,YES,YES*,YES
FINANCE_I04,FINANCE_QL04,Access to equity markets: Listed entities must disclose information on capital structures and control arrangements.,YES,NOT_AVAILABLE,YES,YES,NO,YES,YES,YES
FINANCE_I04,FINANCE_QL04,"Access to equity markets: The legal framework on the stock market aligns with the EU capital market regulation. 
*Under development",YES*,NOT_AVAILABLE,NO,YES*,NO,NO,YES*,YES*
FINANCE_I04,FINANCE_QL04,"Access to equity markets: Cross-listing in different jurisdictions is allowed, and criteria for recognizing listing requirements are clearly defined.",NO,NOT_AVAILABLE,NO,YES,NO,YES,NO,YES
FINANCE_I04,FINANCE_QL04,"Access to equity markets: There are measures in place to encourage companies to go public.
*Not yet adopted but under development. ",YES*,NOT_AVAILABLE,NO,NO,NO,NO,YES,NO
FINANCE_I04,FINANCE_QL04,"Access to equity markets: Measures providing a supportive legal framework for SME equity listing are in place. 
*Not yet adopted but under development. ",YES*,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
FINANCE_I04,FINANCE_QL04,"Access to equity markets: The legal framework of the stock market is periodically reviewed, with corrective actions taken, as needed.",YES,NOT_AVAILABLE,NO,NO,NO,YES,YES,YES
FINANCE_I04,FINANCE_QL04,Access to debt markets: A legal framework on the bond market is in place.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
FINANCE_I04,FINANCE_QL04,"Access to debt markets: A legal framework governs the trading of treasury securities, as well as municipal and corporate bonds.
*Under development",YES,NOT_AVAILABLE,YES,YES,YES*,YES,YES,NO
FINANCE_I04,FINANCE_QL04,"Access to debt markets: Policies promoting the development of the corporate bond market are in place. 
*Not yet adopted but under development. ",YES*,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I04,FINANCE_QL04,Access to debt markets: Entities providing credit scores are in place.,NO,NOT_AVAILABLE,NO,NO,NO,NO,YES,NO
FINANCE_I04,FINANCE_QL04,"Access to debt markets:The legal framework aligns with the EU capital market regulation. 
*Partially ",YES*,NOT_AVAILABLE,NO,YES*,NO,YES*,YES*,YES*
FINANCE_I04,FINANCE_QL04,Access to debt markets:Accessing essential information about bond contract terms is straightforward for investors.,YES,NOT_AVAILABLE,NO,YES,NO,YES,YES,YES
FINANCE_I04,FINANCE_QL04,"Access to debt markets:SMEs have access to the bond market. 
*Not yet adopted but under development",YES*,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I04,FINANCE_QL04,"Access to debt markets:The legal framework of the stock market is periodically reviewed, with corrective actions taken, as needed.",YES,NOT_AVAILABLE,NO,NO,NO,YES,NO,YES
FINANCE_I05,FINANCE_QL05,"A legal framework for private equity investment is in place.
*Not yet adopted but under development",NO,NOT_AVAILABLE,NO,YES,YES*,YES*,YES,YES
FINANCE_I05,FINANCE_QL05,The legal framework for private equity investment provides clear definitions of private equity and venture capital (VC) investment.,NO,NOT_AVAILABLE,NO,YES,NO,NO,NO,YES
FINANCE_I05,FINANCE_QL05,"Competent authorities supervise private equity activities, including VC investment.",NO,NOT_AVAILABLE,NO,YES,NO,NO,YES,NO
FINANCE_I05,FINANCE_QL05,"Private equity and VC investment must adhere to special licensing norms, solvency requirements, accounting standards, and investment regulations.",NO,NOT_AVAILABLE,NO,NO,YES,NO,YES,YES
FINANCE_I05,FINANCE_QL05,Private equity and VC investment are not restricted by any regulatory framework from functioning as limited liability entities.,NO,NOT_AVAILABLE,NO,YES,NO,NO,NO,NO
FINANCE_I05,FINANCE_QL05,Competent authorities supervise Business Angel Networks (BAN).,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I05,FINANCE_QL05,The legal framework’s quality and accuracy on private equity undergo regular reviews.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I05,FINANCE_QL05,Tax incentives aimed at encouraging VC investment and BAN are in place.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I05,FINANCE_QL05,Regulatory incentives aimed at encouraging VC investment and BAN are in place.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I05,FINANCE_QL05,Policies providing infrastructure to establish VC funds and BAN are in place.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I05,FINANCE_QL05,"The legal framework of private equity is periodically reviewed, with corrective actions taken, as needed. ",NO,NOT_AVAILABLE,NO,YES,NO,NO,NO,NO
FINANCE_I06,FINANCE_QL06,Factoring: A legal framework on factoring is in place.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
FINANCE_I06,FINANCE_QL06,"Factoring: Legal treatment of factoring services is clearly defined as a sale-and-purchase transaction. 
*Not yet adopted but under development",YES,NOT_AVAILABLE,YES,YES,YES,YES,YES*,YES
FINANCE_I06,FINANCE_QL06,Factoring: Safeguard measures are in place to protect the rights and interests of the factor when the company selling the receivables becomes bankrupt.,YES,NOT_AVAILABLE,NO,YES,YES,YES,YES,YES
FINANCE_I06,FINANCE_QL06,Factoring:Tax treatment incentivises the use of factoring.,NO,NOT_AVAILABLE,YES,NO,NO,NO,NO,NO
FINANCE_I06,FINANCE_QL06,"Factoring: The legal framework has been completely put into action, and the institutional responsibilities have been clearly outlined.",YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
FINANCE_I06,FINANCE_QL06,Factoring: The government endorses electronic platforms that function as intermediaries during the factoring process and offer aid and guidance to SMEs.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I06,FINANCE_QL06,"Factoring: Periodic reviews are conducted on the legal framework’s quality and accuracy for factoring, with corrective actions taken, as needed.",YES,NOT_AVAILABLE,NO,YES,NO,YES,NO,YES
FINANCE_I06,FINANCE_QL06,Leasing: A legal framework on leasing is in place.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
FINANCE_I06,FINANCE_QL06,"Leasing: The legal framework on leasing provides clear rules for repossession, promotes transparency, and ensures the protection of the interests of lessors and lessees.",YES,NOT_AVAILABLE,YES,NO,NO,YES,YES,YES
FINANCE_I06,FINANCE_QL06,"Leasing: Tax treatment incentivises the use of leasing. 
*Partially",NO,NOT_AVAILABLE,YES*,NO,NO,NO,NO,NO
FINANCE_I06,FINANCE_QL06,"Leasing: The legal framework has been implemented, and the institutional responsibilities have been clearly outlined.",YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
FINANCE_I06,FINANCE_QL06,Leasing: The government strategically expands the sectoral concentration of the leasing market to foster its development. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I06,FINANCE_QL06,"Leasing: Periodic reviews are conducted on the legal framework’s quality and accuracy for leasing, with corrective actions taken, as needed.",YES,NOT_AVAILABLE,NO,YES,NO,YES,NO,NO
FINANCE_I07,FINANCE_QL07,Digital payment and e-money services: A legal framework on digital payment and e-money services are in place.,YES,NOT_AVAILABLE,NO,YES,YES,YES,YES,YES
FINANCE_I07,FINANCE_QL07,Digital payment and e-money services: Digital banking and payment options are supervised by a competent authority.,YES,NOT_AVAILABLE,NO,YES,YES,YES,YES,YES
FINANCE_I07,FINANCE_QL07,Digital payment and e-money services: Transactions of digital payment service providers are settled in real-time with a Real-Time Gross Settlement (RTGS) system.,YES,NOT_AVAILABLE,NO,NO,YES,YES,YES,YES
FINANCE_I07,FINANCE_QL07,"Digital payment and e-money services: Policy initiatives promoting digital financial literacy are being implemented. 
*Under development",YES*,NOT_AVAILABLE,NO,NO,YES,YES*,YES,YES
FINANCE_I07,FINANCE_QL07,"Digital payment and e-money services: The licensing framework for non-bank payment service providers aligns with the Second Payment Services Directive (PSD2). 
*Under development",YES,NOT_AVAILABLE,NO,NO,YES*,YES,YES,NO
FINANCE_I07,FINANCE_QL07,"Digital payment and e-money services: The licensing framework for e-money institutions aligns with the Second Electronic Money Directive (EMD2). 
*Under development",YES,NOT_AVAILABLE,NO,NO,YES*,YES,YES,YES
FINANCE_I07,FINANCE_QL07,"Digital payment and e-money services: Banks and non-bank financial institutions have access to regulated digital identification options to verify identities. 
*Not yet adopted but under development",YES,NOT_AVAILABLE,NO,NO,YES,YES*,YES,YES
FINANCE_I07,FINANCE_QL07,Digital payment and e-money services: A centralized digital platform using data pulled from individual bank’s systems existfor supervisory authorities.,NO,NOT_AVAILABLE,NO,NO,NO,YES,NO,NO
FINANCE_I07,FINANCE_QL07,"Digital payment and e-money services: Periodic reviews are conducted on the legal framework’s quality and accuracy for digital payment and e-money services, with corrective actions as needed.",YES,NOT_AVAILABLE,NO,NO,YES,YES,NO,YES
FINANCE_I07,FINANCE_QL07,"Crowdfunding: A legal framework on crowdfunding is in place.
*Not yet adopted but under development",NO,NOT_AVAILABLE,NO,NO,NO,YES*,NO,YES*
FINANCE_I07,FINANCE_QL07,Crowdfunding: The supervision of crowdfunding services is under the responsibility of a competent authority.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I07,FINANCE_QL07,Crowdfunding: Both debt crowdfunding and equity crowdfunding are subject to regulation.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I07,FINANCE_QL07,"Crowdfunding: The legal framework for crowdfunding services sets the rules and requirements that crowdfunding platforms must adhere to, ensuring transparency, investor protection, and the integrity of the crowdfunding ecosystem.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I07,FINANCE_QL07,Crowdfunding: Crowdfunding service providers must disclose financial risks and charges to investors.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I07,FINANCE_QL07,Crowdfunding: The legal framework aligns with the Regulation on European Crowdfunding Service Providers (ECSP) for business ((EU) 2020/1503).,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I07,FINANCE_QL07,"Crowdfunding: Periodic reviews are conducted on the legal framework’s quality and accuracy for crowdfunding, with corrective actions as needed.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
FINANCE_I08,FINANCE_QL08,The use of financing through blockchain technology is allowed.,YES,NOT_AVAILABLE,NO,YES,YES,YES,YES,YES
FINANCE_I08,FINANCE_QL08,"A legal framework for financing through blockchain technology is in place.
*Not yet adopted but under development",YES,NOT_AVAILABLE,NO,YES*,YES*,YES*,YES,YES
FINANCE_I08,FINANCE_QL08,Regulations pertaining to financing through blockchain technology aim to safeguard investors. ,YES,NOT_AVAILABLE,NO,YES,NO,NO,NO,YES
FINANCE_I08,FINANCE_QL08,Regulations pertaining to financing through blockchain technology aim to sanction online scams.,YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
FINANCE_I08,FINANCE_QL08,"Regulations pertaining to financing through blockchain technology aim to prevent money laundering, and financing of terrorism.",YES,NOT_AVAILABLE,NO,YES,NO,NO,YES,YES
FINANCE_I08,FINANCE_QL08,The legal framework for combating money laundering and terrorism financing aligns with the EU AMLD5.,YES,NOT_AVAILABLE,NO,YES,NO,YES,YES,YES
FINANCE_I08,FINANCE_QL08,Financing through blockchain technology activities is supervised by a central authority.  ,YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
FINANCE_I08,FINANCE_QL08,"The legal framework on financing through blockchain technology covers the regulation of cryptocurrencies, guidelines for conducting Initial Coin Offerings (ICOs), and rules pertaining to the tokenization of assets.",YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
FINANCE_I08,FINANCE_QL08," Periodic reviews are conducted on the legal framework’s quality and accuracy for financing through blockchain technology, with corrective actions as needed.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
TAX_I01,TAX_QL01,Tax incentives are associated with clear policy goals.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
TAX_I01,TAX_QL01,Tax incentives have clear implementation instructions specifying when they become effective.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
TAX_I01,TAX_QL01,Tax incentives have well-defined and transparent eligibility criteria.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
TAX_I01,TAX_QL01,The economy has tax incentives targeted at small and medium-sized enterprises.,NO,NOT_AVAILABLE,YES,NO,YES,NO,YES,YES
TAX_I01,TAX_QL01,The majority of tax incentives offered to businesses are cost-based rather than profit-based.,NO,NOT_AVAILABLE,YES,YES,NO,NO,NO,YES
TAX_I01,TAX_QL01,Incentives are administered by a single government body.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
TAX_I01,TAX_QL01,The tax revenue foregone from tax incentives is published regularly as part of a tax expenditure report.,YES,NOT_AVAILABLE,YES,NO,NO,NO,YES,NO
TAX_I01,TAX_QL01,The economy is in the process of evaluating the impact of the international GloBE Rules on their domestic tax incentives.,NO,NOT_AVAILABLE,NO,NO,NO,NO,YES,NO
TAX_I01,TAX_QL01,Tax incentives are reviewed regularly by an independent body and re-adjusted if appropriate.,YES,NOT_AVAILABLE,YES,NO,NO,NO,NO,NO
TAX_I01,TAX_QL01,The economy has conducted cost-benefit analyses of a selection of its tax incentives.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
TAX_I01,TAX_QL01,"Incentives are systematically evaluated, in terms of the tax revenue foregone and cost-benefit analysis, to establish whether they will be extended or not.",YES,NOT_AVAILABLE,YES,NO,NO,NO,NO,NO
TAX_I02,TAX_QL02,Simple statistics on corporate taxation are routinely calculated.,YES,NOT_AVAILABLE,YES,YES,YES,YES,YES,YES
TAX_I02,TAX_QL02,Forward looking corporate effective tax rates are calculated on a regular basis.,YES,NOT_AVAILABLE,YES,YES,YES,NO,YES,YES
TAX_I02,TAX_QL02,Backward looking corporate effective tax rates are calculated using tax return data.,YES,NOT_AVAILABLE,YES,YES,YES,NO,NO,YES
